GenName	ExpressionLevel
GENE.876	2.29624153741045e-05
GENE.877	1.9579825799497e-05
GENE.878	1.9579825799601e-05
GENE.879	0.0
GENE.880	1.10338879069985e-05
GENE.881	3.8341695430405e-07
GENE.882	0.000132065839814094
GENE.883	0.000132074360190804
GENE.884	0.000132065839814101
GENE.885	5.17357277000988e-05
GENE.886	3.51891560280287e-06
GENE.887	2.60723528919954e-06
GENE.888	1.87448288800629e-07
GENE.889	1.8744828879369e-07
GENE.890	1.36326028202238e-07
GENE.891	1.75519761300147e-06
GENE.892	5.11222605012462e-08
GENE.893	2.30050172599083e-07
GENE.894	3.15253940195992e-07
GENE.895	2.91396885267053e-05
GENE.896	1.87448288800629e-07
GENE.897	3.85887863560003e-05
GENE.898	3.510395225996e-06
GENE.899	4.69983982203034e-05
GENE.900	0.0
GENE.901	8.89697741508974e-05
GENE.902	1.78927912000693e-07
GENE.903	6.11848255294006e-05
GENE.904	4.56777398221003e-05
GENE.905	9.07420125179775e-06
GENE.906	1.38882141220015e-06
GENE.907	4.34539214902441e-07
GENE.908	3.40815069985179e-08
GENE.909	5.84497845890208e-06
GENE.910	0.0
GENE.911	1.70407534957895e-08
GENE.912	2.04489042303357e-07
GENE.913	6.9185459308993e-06
GENE.914	6.59477161400052e-06
GENE.915	1.28316874037984e-05
GENE.916	1.92560514829937e-06
GENE.917	1.15025086289827e-06
GENE.918	3.47631371900442e-06
GENE.919	2.55611301985814e-08
GENE.920	2.55611303026648e-08
GENE.921	4.26018838955988e-08
GENE.922	4.26018837984543e-08
GENE.923	0.0
GENE.924	0.0
GENE.925	5.11222605012462e-08
GENE.926	8.52037679993645e-09
GENE.927	8.99751786088004e-05
GENE.928	5.11222605983908e-08
GENE.929	2.44279201772057e-05
GENE.930	2.46579703497979e-05
GENE.931	3.74896577540196e-06
GENE.932	2.00654872749978e-05
GENE.933	3.10482529213979e-05
GENE.934	6.98670894500042e-07
GENE.935	0.0
GENE.936	8.52037679993645e-09
GENE.937	7.74502247680164e-06
GENE.938	8.52037679993645e-09
GENE.939	1.44846404959847e-06
GENE.940	4.25507615504014e-05
GENE.941	1.09912860232e-05
GENE.942	4.87621162100979e-05
GENE.943	4.87621162100008e-05
GENE.944	1.9043042063599e-05
GENE.945	2.47687352477044e-05
GENE.946	2.30902210249934e-06
GENE.947	1.167291616401e-06
GENE.948	2.47090926094873e-07
GENE.949	6.39028257205798e-07
GENE.950	0.0
GENE.951	0.0
GENE.952	8.52037679993645e-09
GENE.953	1.36326028189748e-06
GENE.954	1.36326028200157e-06
GENE.955	2.32947100677963e-05
GENE.956	3.19769739886011e-05
GENE.957	1.87533492536016e-05
GENE.958	5.57232640240046e-06
GENE.959	2.47090926101812e-07
GENE.960	3.28034505349406e-06
GENE.961	3.31442656049952e-06
GENE.962	3.30590618370652e-06
GENE.963	3.32294693729945e-06
GENE.964	0.0
GENE.965	4.30279026489983e-06
GENE.966	9.35537368489808e-06
GENE.967	2.95657073648009e-05
GENE.968	6.0605439909496e-05
GENE.969	1.72622833203018e-05
GENE.970	1.72878444505004e-05
GENE.971	7.66833907969722e-08
GENE.972	8.52037679993645e-09
GENE.973	0.0
GENE.974	1.10764897906512e-07
GENE.975	1.10764897899573e-07
GENE.976	9.62802574097643e-07
GENE.977	4.80719656923007e-05
GENE.978	9.38945519200068e-06
GENE.979	0.0001838015675142
GENE.980	7.83874662096951e-07
GENE.981	1.06760320830041e-05
GENE.982	1.07271543435955e-05
GENE.983	0.000244475170437804
GENE.984	0.0002447819040012
GENE.985	7.33519235458016e-05
GENE.986	7.32752401548936e-05
GENE.987	7.33093216620032e-05
GENE.988	2.51351114480269e-06
GENE.989	0.000708392644385998
GENE.990	0.0002666877926569
GENE.991	7.12218293551989e-05
GENE.992	1.61887158497964e-07
GENE.993	1.61887158504903e-07
GENE.994	1.63591233829502e-06
GENE.995	7.63425757890207e-06
GENE.996	7.2167591175995e-06
GENE.997	0.0
GENE.998	5.25707246230162e-06
GENE.999	4.54050877657999e-05
GENE.1000	4.54050877657028e-05
GENE.1001	0.0
GENE.1002	3.18747294673974e-05
GENE.1003	0.000105712314488603
GENE.1004	1.26101576080964e-05
GENE.1005	2.52884782301968e-05
GENE.1006	8.52037670279193e-09
GENE.1007	8.52037679993645e-09
GENE.1008	3.13038642242996e-05
GENE.1009	5.11222605983908e-08
GENE.1010	2.38996568180036e-05
GENE.1011	3.0255857882501e-05
GENE.1012	9.79843327697516e-07
GENE.1013	8.12332720507986e-05
GENE.1014	2.81172433204413e-07
GENE.1015	3.66376200697238e-07
GENE.1016	6.55302176780989e-05
GENE.1017	1.09912860229988e-06
GENE.1018	1.70407535027284e-08
GENE.1019	1.70407535998729e-08
GENE.1020	3.64842532957002e-05
GENE.1021	3.67909868592003e-05
GENE.1022	2.58678638499973e-05
GENE.1023	0.000736859223148499
GENE.1024	3.20280962491024e-05
GENE.1025	7.48344691023986e-05
GENE.1026	7.82511401841018e-05
GENE.1027	0.0016224416226812
GENE.1028	4.68450314385985e-05
GENE.1029	2.04489042303357e-07
GENE.1030	2.04489042296419e-07
GENE.1031	1.70407535027284e-08
GENE.1032	1.07271543435955e-05
GENE.1033	1.07271543436024e-05
GENE.1034	1.07271543436024e-05
GENE.1035	1.07271543435955e-05
GENE.1036	1.07441950971052e-05
GENE.1037	1.07441950971954e-05
GENE.1038	1.07271543436024e-05
GENE.1039	1.07186339667956e-05
GENE.1040	1.07186339669066e-05
GENE.1041	1.10764897899573e-07
GENE.1042	0.0
GENE.1043	2.36014436312965e-05
GENE.1044	2.36099640079993e-05
GENE.1045	2.36099640081033e-05
GENE.1046	0.0
GENE.1047	5.11222605983908e-08
GENE.1048	5.11222605012462e-08
GENE.1049	8.52037679993645e-09
GENE.1050	1.70407534957895e-08
GENE.1051	1.70407535027284e-08
GENE.1052	8.52037679993645e-09
GENE.1053	7.93247076560227e-06
GENE.1054	8.52037679993645e-09
GENE.1055	1.70407534957895e-08
GENE.1056	3.88614384124047e-05
GENE.1057	5.79385619800532e-07
GENE.1058	4.26870875789437e-06
GENE.1059	2.8117243310033e-07
GENE.1060	3.87847550216008e-05
GENE.1061	3.87847550215037e-05
GENE.1062	2.18973682789697e-06
GENE.1063	2.15565532080131e-06
GENE.1064	8.52037679993645e-09
GENE.1065	5.96426373011827e-08
GENE.1066	5.96426373983272e-08
GENE.1067	8.52037670279193e-09
GENE.1068	3.40815070956624e-08
GENE.1069	2.21529795810249e-06
GENE.1070	2.21529795819964e-06
GENE.1071	2.21529795819964e-06
GENE.1072	0.0
GENE.1073	5.32438343869984e-05
GENE.1074	0.0
GENE.1075	4.26018837984543e-08
GENE.1076	4.26018838053932e-08
GENE.1077	8.52037679993645e-09
GENE.1078	2.07045155319746e-06
GENE.1079	6.67997538150028e-06
GENE.1080	6.67145500479749e-06
GENE.1081	8.52037679993645e-09
GENE.1082	0.0
GENE.1083	1.5524126460699e-05
GENE.1084	3.49335447305532e-07
GENE.1085	0.0
GENE.1086	0.0
GENE.1087	1.44846404949439e-06
GENE.1088	1.6785142222045e-06
GENE.1089	1.67851422219756e-06
GENE.1090	5.70865243000596e-07
GENE.1091	0.0003820877755241
GENE.1092	3.60411937039978e-06
GENE.1093	2.98213186700202e-07
GENE.1094	1.34877564145e-05
GENE.1095	2.37718511670454e-06
GENE.1096	3.10567732981978e-05
GENE.1097	3.14231494989992e-05
GENE.1098	3.14231494989992e-05
GENE.1099	3.1048252921502e-05
GENE.1100	1.64272863974954e-05
GENE.1101	1.54304023163021e-05
GENE.1102	1.54304023163992e-05
GENE.1103	1.60779509502038e-05
GENE.1104	8.52037679993645e-09
GENE.1105	4.60100345198167e-07
GENE.1106	7.1571164800277e-07
GENE.1107	1.70407534957895e-08
GENE.1108	1.70407535027284e-08
GENE.1109	8.07987328360002e-05
GENE.1110	1.87448288696546e-07
GENE.1111	1.77564651724985e-05
GENE.1112	0.0
GENE.1113	0.0
GENE.1114	0.0
GENE.1115	4.69898778435035e-05
GENE.1116	4.71347242484987e-05
GENE.1117	7.33774846760002e-05
GENE.1118	1.26953613757003e-05
GENE.1119	9.10828275880321e-06
GENE.1120	1.09912860229988e-06
GENE.1121	8.52037679993645e-09
GENE.1122	1.18688848297008e-05
GENE.1123	4.81827305902974e-05
GENE.1124	4.77907932590962e-05
GENE.1125	1.31384209674026e-05
GENE.1126	2.37377696594016e-05
GENE.1127	1.95372239157957e-05
GENE.1128	0.000189169404874304
GENE.1129	4.42718776563975e-05
GENE.1130	1.99376816236024e-05
GENE.1131	6.1431916454982e-06
GENE.1132	4.43059591598294e-07
GENE.1133	1.88300326445026e-05
GENE.1134	0.0
GENE.1135	6.28462989979983e-05
GENE.1136	4.1153419760992e-06
GENE.1137	5.44963297710033e-05
GENE.1138	5.45389316548989e-05
GENE.1139	5.4521890901299e-05
GENE.1140	2.74356131740178e-06
GENE.1141	3.65524163099817e-06
GENE.1142	0.000266934883582905
GENE.1143	1.02244521196782e-07
GENE.1144	8.52037679993645e-09
GENE.1145	7.83704254586973e-05
GENE.1146	4.60100345101022e-07
GENE.1147	6.81630141011191e-08
GENE.1148	0.0
GENE.1149	1.78927912000693e-07
GENE.1150	1.50810668689966e-06
GENE.1151	3.8341695430405e-07
GENE.1152	5.11222605983908e-08
GENE.1153	3.40815069985179e-08
GENE.1154	4.26018839025377e-08
GENE.1155	0.000517919621866994
GENE.1156	8.52037679993645e-09
GENE.1157	0.0
GENE.1158	2.30050172501939e-07
GENE.1159	1.36752047034047e-05
GENE.1160	2.4018942092599e-05
GENE.1161	1.86596251091978e-05
GENE.1162	8.34485700089982e-05
GENE.1163	1.47317314218992e-05
GENE.1164	1.47572925521047e-05
GENE.1165	1.85062583274997e-05
GENE.1166	0.0
GENE.1167	0.000411406391962799
GENE.1168	0.000363189579865503
GENE.1169	3.08948861396999e-05
GENE.1170	8.60472849214949e-05
GENE.1171	9.99695805509043e-05
GENE.1172	0.000100821618227095
GENE.1173	4.99805300870002e-05
GENE.1174	5.64986183102037e-05
GENE.1175	5.25281227388985e-05
GENE.1176	4.77396709986019e-05
GENE.1177	4.76970691147965e-05
GENE.1178	1.95968665503421e-07
GENE.1179	0.0
GENE.1180	3.40815070956624e-08
GENE.1181	1.48254555661989e-05
GENE.1182	2.07982396765033e-05
GENE.1183	2.07982396766004e-05
GENE.1184	2.08578823137975e-05
GENE.1185	4.68705925689011e-05
GENE.1186	1.57626970100078e-06
GENE.1187	1.57626970100078e-06
GENE.1188	1.57626970100078e-06
GENE.1189	1.57626970100078e-06
GENE.1190	1.57626970100078e-06
GENE.1191	1.57626970109792e-06
GENE.1192	4.46467742330064e-06
GENE.1193	1.70407535998729e-08
GENE.1194	3.59048676758997e-05
GENE.1195	6.29655842719623e-06
GENE.1196	6.54364935340213e-06
GENE.1197	1.68362644821021e-05
GENE.1198	1.68277441053993e-05
GENE.1199	1.68362644821021e-05
GENE.1200	1.02244521099637e-07
GENE.1201	2.21529795799147e-07
GENE.1202	2.21529795896291e-07
GENE.1203	0.0
GENE.1204	3.0758560111005e-06
GENE.1205	1.98524778559014e-05
GENE.1206	7.66833909010556e-08
GENE.1207	7.66833909010556e-08
GENE.1208	4.34539214798357e-07
GENE.1209	1.99973242608967e-05
GENE.1210	0.000168797184035903
GENE.1211	5.83219789372993e-05
GENE.1212	5.31330694890988e-05
GENE.1213	2.42830737719885e-06
GENE.1214	1.92219699755025e-05
GENE.1215	4.29597396350012e-05
GENE.1216	1.49021389571e-05
GENE.1217	2.17269607436024e-05
GENE.1218	5.11222605983908e-08
GENE.1219	3.43711998586974e-05
GENE.1220	2.21529795799147e-07
GENE.1221	1.15877123970515e-06
GENE.1222	9.26761380423968e-05
GENE.1223	1.20989350019945e-06
GENE.1224	1.13321010940248e-06
GENE.1225	7.10599421969993e-06
GENE.1226	1.43994367279854e-06
GENE.1227	1.82336062710259e-06
GENE.1228	2.01336502890989e-05
GENE.1229	7.57461494160089e-06
GENE.1230	0.0
GENE.1231	8.7674676882997e-05
GENE.1232	8.52037679993645e-09
GENE.1233	5.96426373011827e-08
GENE.1234	0.0
GENE.1235	0.0
GENE.1236	2.55355691562986e-05
GENE.1237	8.52037679993645e-09
GENE.1238	0.0
GENE.1239	1.77990670561998e-05
GENE.1240	1.77990670563039e-05
GENE.1241	1.44846404949439e-06
GENE.1242	9.79843327704455e-07
GENE.1243	3.40815069985179e-08
GENE.1244	3.06733563439979e-05
GENE.1245	1.53366781704967e-07
GENE.1246	4.04717896199808e-06
GENE.1247	6.61181236749631e-06
GENE.1248	1.59501452988015e-05
GENE.1249	4.63508495870263e-06
GENE.1250	5.11222605699413e-07
GENE.1251	8.52548898825981e-05
GENE.1252	2.15565532080131e-06
GENE.1253	0.000181151730341098
GENE.1254	0.0009225352735504
GENE.1255	1.92560514820223e-06
GENE.1256	0.000335822129705399
GENE.1257	6.81630140039746e-08
GENE.1258	8.46158616253992e-05
GENE.1259	8.46755042627975e-05
GENE.1260	2.1530992078099e-05
GENE.1261	9.17644577280025e-06
GENE.1262	0.0
GENE.1263	2.97872371607041e-05
GENE.1264	2.23659890007943e-05
GENE.1265	2.98213186670365e-06
GENE.1266	2.09601268350013e-06
GENE.1267	4.08978084599776e-07
GENE.1268	4.26018837984543e-08
GENE.1269	4.26018839025377e-08
GENE.1270	5.93018222639491e-06
GENE.1271	1.68703459900443e-06
GENE.1272	6.1346712679905e-07
GENE.1273	7.36160552260168e-06
GENE.1274	1.07953173576966e-05
GENE.1275	2.23745093775041e-05
GENE.1276	2.23489482472986e-05
GENE.1277	2.23489482472014e-05
GENE.1278	4.07274009230074e-06
GENE.1279	7.28492213169368e-06
GENE.1280	2.24000705077998e-05
GENE.1281	0.000215863745270405
GENE.1282	4.26018837984543e-08
GENE.1283	8.52037670279193e-09
GENE.1284	0.0
GENE.1285	8.52037679993645e-09
GENE.1286	0.000106581392918297
GENE.1287	2.87903530795039e-05
GENE.1288	2.99917262029659e-06
GENE.1289	5.12671069781978e-05
GENE.1290	4.10085733564061e-05
GENE.1291	4.26018837984543e-08
GENE.1292	1.39563771364981e-05
GENE.1293	1.39563771364981e-05
GENE.1294	5.90973332226033e-05
GENE.1295	5.89610071944982e-05
GENE.1296	5.28178155487988e-05
GENE.1297	2.64131679701685e-07
GENE.1298	3.75748615209781e-06
GENE.1299	8.52037676205009e-07
GENE.1300	2.87988734559708e-06
GENE.1301	2.14713494409852e-06
GENE.1302	1.38456122385985e-05
GENE.1303	1.38456122385014e-05
GENE.1304	1.38456122385985e-05
GENE.1305	1.38456122386055e-05
GENE.1306	5.91314147299626e-06
GENE.1307	5.91314147289912e-06
GENE.1308	0.0
GENE.1309	8.52037679993645e-09
GENE.1310	6.57773086040064e-06
GENE.1311	1.13235807170028e-05
GENE.1312	2.37377696594016e-05
GENE.1313	2.38144530503998e-05
GENE.1314	0.0
GENE.1315	0.0
GENE.1316	0.0
GENE.1317	9.62802574097643e-07
GENE.1318	8.53741751569853e-06
GENE.1319	8.4181322411031e-06
GENE.1320	8.41813224099902e-06
GENE.1321	8.41813224109617e-06
GENE.1322	5.00146115941028e-05
GENE.1323	2.34821583565969e-05
GENE.1324	1.54133615629035e-05
GENE.1325	3.40815069985179e-08
GENE.1326	2.00228853910328e-06
GENE.1327	2.02784966939901e-06
GENE.1328	1.44846405002175e-07
GENE.1329	1.00966464631966e-05
GENE.1330	6.37920608186002e-05
GENE.1331	4.08978084599776e-07
GENE.1332	0.000330173119911903
GENE.1333	0.000145468392461094
GENE.1334	1.6188715840082e-07
GENE.1335	2.06193117650161e-06
GENE.1336	6.93558668440203e-06
GENE.1337	0.000216511293904299
GENE.1338	4.94267055975023e-05
GENE.1339	4.34539214895502e-07
GENE.1340	0.0
GENE.1341	1.70407535027284e-08
GENE.1342	2.62257196739987e-05
GENE.1343	2.55611303026648e-08
GENE.1344	3.64672125419824e-06
GENE.1345	2.16417569760124e-06
GENE.1346	0.000251444838629301
GENE.1347	4.35135641245962e-05
GENE.1348	1.35473990518983e-05
GENE.1349	8.52037670279193e-09
GENE.1350	3.40815071026013e-08
GENE.1351	3.40815069985179e-08
GENE.1352	3.40815070956624e-08
GENE.1353	5.06962417350099e-06
GENE.1354	5.13778718760211e-06
GENE.1355	1.53366781698028e-07
GENE.1356	7.60017607190355e-06
GENE.1357	8.09435792399615e-07
GENE.1358	9.58968404584995e-05
GENE.1359	2.5049907680999e-06
GENE.1360	0.000178936432383002
GENE.1361	1.96820703199374e-06
GENE.1362	1.96820703210476e-06
GENE.1363	1.89152364119677e-06
GENE.1364	2.84410176321984e-05
GENE.1365	6.81630141011191e-08
GENE.1366	4.89069626150029e-06
GENE.1367	0.000113414735081703
GENE.1368	5.36783736002078e-07
GENE.1369	2.83472934877946e-05
GENE.1370	4.46978964945e-05
GENE.1371	3.60497140809019e-05
GENE.1372	3.73448113486982e-05
GENE.1373	4.24485170293018e-05
GENE.1374	4.26444856947983e-05
GENE.1375	2.38826160644037e-05
GENE.1376	2.38826160645009e-05
GENE.1377	2.11305343701951e-05
GENE.1378	5.84497845890208e-06
GENE.1379	3.83416954297111e-07
GENE.1380	3.91937331103986e-07
GENE.1381	2.54759265189836e-06
GENE.1382	2.2383029754304e-05
GENE.1383	9.79843327600372e-07
GENE.1384	1.85744213415939e-05
GENE.1385	2.14713494410546e-06
GENE.1386	8.52037669585304e-09
GENE.1387	9.3724144403784e-08
GENE.1388	1.36326028195299e-07
GENE.1389	9.3724144403784e-08
GENE.1390	1.01392483469603e-06
GENE.1391	6.81630141011191e-08
GENE.1392	1.78927912000693e-07
GENE.1393	1.15025086289827e-06
GENE.1394	3.40815071026013e-08
GENE.1395	9.0315993679646e-07
GENE.1396	1.70407535027284e-08
GENE.1397	7.82000179233994e-05
GENE.1398	0.0003222747306535
GENE.1399	6.00686561735009e-05
GENE.1400	6.37494589346976e-05
GENE.1401	0.000124738315798602
GENE.1402	0.000163071490851797
GENE.1403	0.000123928880006202
GENE.1404	2.8117243310033e-07
GENE.1405	0.000476186816485799
GENE.1406	6.56495029527013e-05
GENE.1407	5.11222605983908e-08
GENE.1408	2.13009419103294e-07
GENE.1409	2.0747117415898e-05
GENE.1410	5.93018222649899e-06
GENE.1411	5.22299095523024e-05
GENE.1412	5.22980725663966e-05
GENE.1413	0.000292334126711001
GENE.1414	2.64131679701685e-07
GENE.1415	6.81630141011191e-08
GENE.1416	9.37241442997006e-08
GENE.1417	9.37241443968451e-08
GENE.1418	1.10764897899573e-07
GENE.1419	0.0
GENE.1420	4.00457707830371e-06
GENE.1421	8.52037669585304e-09
GENE.1422	0.0
GENE.1423	0.0
GENE.1424	0.0
GENE.1425	0.0
GENE.1426	0.0
GENE.1427	0.0
GENE.1428	1.36326028202238e-07
GENE.1429	0.0
GENE.1430	0.0
GENE.1431	1.55070857069811e-06
GENE.1432	7.90690963540369e-06
GENE.1433	4.26018838095565e-07
GENE.1434	0.0
GENE.1435	8.52037670279193e-09
GENE.1436	8.52037679993645e-09
GENE.1437	3.23774317002867e-07
GENE.1438	1.27805651395363e-07
GENE.1439	1.05993486922001e-05
GENE.1440	3.5359563563056e-06
GENE.1441	6.00686561729596e-06
GENE.1442	1.17581199320094e-06
GENE.1443	5.13778718760211e-06
GENE.1444	5.1463075643951e-06
GENE.1445	1.70407535027284e-08
GENE.1446	1.70407535027284e-08
GENE.1447	1.46550480309426e-06
GENE.1448	0.0
GENE.1449	0.0
GENE.1450	0.0
GENE.1451	0.0
GENE.1452	0.0
GENE.1453	0.0
GENE.1454	0.0
GENE.1455	0.0
GENE.1456	0.0
GENE.1457	0.0
GENE.1458	3.40815071026013e-08
GENE.1459	0.0
GENE.1460	0.0
GENE.1461	0.0
GENE.1462	0.0
GENE.1463	0.0
GENE.1464	0.0
GENE.1465	1.10764897899573e-07
GENE.1466	8.34144885020205e-06
GENE.1467	2.21103776978995e-05
GENE.1468	2.21359388282022e-05
GENE.1469	5.88076404126961e-05
GENE.1470	2.47090926101812e-07
GENE.1471	1.26101576079785e-06
GENE.1472	6.07502863140402e-06
GENE.1473	0.0
GENE.1474	5.11222605983908e-08
GENE.1475	5.11222605983908e-08
GENE.1476	6.81630141011191e-08
GENE.1477	2.18718071485005e-05
GENE.1478	0.0
GENE.1479	1.69896312638973e-05
GENE.1480	8.26476545902344e-07
GENE.1481	8.30736734313969e-05
GENE.1482	2.00569668983019e-05
GENE.1483	2.03381393312982e-05
GENE.1484	0.0
GENE.1485	8.52037679993645e-09
GENE.1486	5.11989439639995e-05
GENE.1487	1.10764897899573e-07
GENE.1488	3.20280962492064e-05
GENE.1489	3.88188365284953e-05
GENE.1490	0.000195755656111601
GENE.1491	1.26953613750064e-06
GENE.1492	3.38258957460064e-06
GENE.1493	4.03865858529528e-06
GENE.1494	1.00796057097008e-05
GENE.1495	3.34765602987008e-05
GENE.1496	2.0125129912299e-05
GENE.1497	5.09177715309062e-05
GENE.1498	0.000126902491496196
GENE.1499	6.72087319001993e-05
GENE.1500	6.72257726537021e-05
GENE.1501	1.68192237285994e-05
GENE.1502	1.68192237285994e-05
GENE.1503	4.43911629310206e-06
GENE.1504	7.26532526513016e-05
GENE.1505	0.0001091886282076
GENE.1506	4.42889184098932e-05
GENE.1507	2.10453306030006e-06
GENE.1508	4.49875893040325e-06
GENE.1509	0.0
GENE.1510	4.38714199485976e-05
GENE.1511	9.24716490001004e-05
GENE.1512	2.13009419054999e-05
GENE.1513	2.55611303026648e-08
GENE.1514	2.05767098806972e-05
GENE.1515	4.46467742340473e-06
GENE.1516	0.0001087881704998
GENE.1517	0.000252944424939394
GENE.1518	8.52037670279193e-09
GENE.1519	1.31980636046969e-05
GENE.1520	3.18747294674043e-05
GENE.1521	0.000101562891005401
GENE.1522	1.70407534957895e-08
GENE.1523	1.70407535027284e-08
GENE.1524	1.70407535998729e-08
GENE.1525	5.11222605012462e-08
GENE.1526	2.6293882688197e-05
GENE.1527	0.000342237973407204
GENE.1528	0.000352479466275396
GENE.1529	0.000352487986652203
GENE.1530	0.000352522068159299
GENE.1531	2.5731537821802e-05
GENE.1532	0.0
GENE.1533	0.000154201778642296
GENE.1534	1.27805651402302e-07
GENE.1535	2.48454186385985e-05
GENE.1536	2.82791304737004e-05
GENE.1537	0.000405092792782002
GENE.1538	0.0
GENE.1539	0.0
GENE.1540	0.0
GENE.1541	6.30507880398923e-07
GENE.1542	1.11616935589975e-06
GENE.1543	3.23774316898784e-07
GENE.1544	1.15110290058035e-05
GENE.1545	0.0
GENE.1546	8.52037669585304e-09
GENE.1547	6.50956784640361e-06
GENE.1548	1.95968665496482e-07
GENE.1549	4.37095327900996e-05
GENE.1550	2.30050172599083e-07
GENE.1551	9.47465895950045e-06
GENE.1552	0.0001432956963867
GENE.1553	6.89042868758996e-05
GENE.1554	0.0
GENE.1555	0.0
GENE.1556	6.12870700505003e-05
GENE.1557	4.26018837984543e-08
GENE.1558	2.55611303026648e-08
GENE.1559	2.74100520439996e-05
GENE.1560	6.77881175199999e-05
GENE.1561	2.55611303026648e-08
GENE.1562	8.52037679993645e-09
GENE.1563	8.52037679993645e-09
GENE.1564	0.0
GENE.1565	2.65835754979793e-06
GENE.1566	8.69419244814013e-05
GENE.1567	8.46073412490156e-06
GENE.1568	2.55611302957259e-08
GENE.1569	6.81630141011191e-08
GENE.1570	0.0
GENE.1571	3.40815069985179e-08
GENE.1572	1.05226653014032e-05
GENE.1573	8.34996922598197e-07
GENE.1574	8.09435792503699e-07
GENE.1575	0.0
GENE.1576	8.52037669585304e-09
GENE.1577	2.64302087163992e-05
GENE.1578	2.04489042303357e-07
GENE.1579	2.30050172501939e-07
GENE.1580	1.95968665600565e-07
GENE.1581	5.36783735995139e-07
GENE.1582	6.6365214600704e-05
GENE.1583	3.15594755271945e-05
GENE.1584	6.81630141011191e-08
GENE.1585	1.86340639789992e-05
GENE.1586	3.92959776272031e-05
GENE.1587	3.97134760886028e-05
GENE.1588	3.83161342995958e-05
GENE.1589	3.97134760887e-05
GENE.1590	3.91937330999903e-07
GENE.1591	3.91937331103986e-07
GENE.1592	1.26016372312965e-05
GENE.1593	8.43517299398133e-07
GENE.1594	2.30050172599083e-07
GENE.1595	9.35537368490502e-06
GENE.1596	9.51726084339605e-06
GENE.1597	9.51726084340299e-06
GENE.1598	4.5157996839823e-07
GENE.1599	3.91937330999903e-07
GENE.1600	0.0
GENE.1601	3.41752311932009e-05
GENE.1602	6.85123495448026e-05
GENE.1603	7.69390021626987e-05
GENE.1604	0.000126161218717898
GENE.1605	2.6413167960454e-07
